ID_Venta,Fecha,Pais,Ciudad,Cliente,Producto,Categoria,Cantidad,Precio_Unitario,Monto_Total,Medio_Envio,Estado_Envio
1456,21/12/2024,Ecuador,Cuenca,Maria Perez,Impresora,Oficina,5,607,3035,Aereo,Cancelado
1457,23/3/2025,Venezuela,Valencia,Maria Rodriguez,Camara,Electronica,5,154,770,Terrestre,En transito
1458,21/8/2024,Bolivia,Santa Cruz,Laura Rodriguez,Camara,Electronica,3,711,2134,Aereo,En transito
1459,3/6/2024,Peru,Lima,Lucia Garcia,Celular,Electronica,4,1137,4551,Aereo,En transito
1460,6/9/2024,Chile,Santiago,Carlos Rodriguez,Escritorio,Muebles,5,338,1693,Terrestre,Cancelado
1461,17/3/2024,Uruguay,Salto,Luis Sanchez,Escritorio,Muebles,5,1087,5436,Terrestre,Entregado
1462,11/2/2024,Brasil,Sao Paulo,Juan Martinez,Silla ergonomica,Muebles,4,919,3677,Aereo,Pendiente
1463,28/8/2024,Argentina,Rosario,Pedro Rodriguez,Tablet,Electronica,5,1051,5259,Terrestre,Cancelado
1464,16/1/2024,Argentina,Buenos Aires,Maria Sanchez,Teclado,Accesorios,4,346,1385,Terrestre,En transito
1465,26/4/2024,Ecuador,Cuenca,Luis Sanchez,Monitor,Electronica,1,408,408,Terrestre,Pendiente
1466,27/10/2024,Bolivia,Santa Cruz,Ana Garcia,Impresora,Oficina,2,870,1740,Terrestre,Cancelado
1467,3/7/2024,Paraguay,Encarnacion,Ana Rodriguez,Tablet,Electronica,2,793,1587,Terrestre,Entregado
1468,26/6/2024,Ecuador,Cuenca,Carlos Sanchez,Teclado,Accesorios,3,179,537,Aereo,Cancelado
1469,14/5/2024,Paraguay,Encarnacion,Laura Sanchez,Laptop,Electronica,5,832,4164,Maritimo,Pendiente
1470,5/2/2024,Colombia,Cali,Ana Martinez,Laptop,Electronica,4,731,2926,Maritimo,Entregado
1471,6/9/2024,Venezuela,Maracaibo,Pedro Sanchez,Auriculares,Accesorios,5,940,4701,Aereo,Pendiente
1472,5/1/2025,Bolivia,Santa Cruz,Laura Garcia,Camara,Electronica,2,476,953,Aereo,Cancelado
1473,20/2/2024,Chile,Valparaiso,Ana Rodriguez,Auriculares,Accesorios,3,622,1866,Maritimo,En transito
1474,14/3/2024,Colombia,Medellin,Lucia Rodriguez,Impresora,Oficina,2,117,234,Aereo,Entregado
1475,17/7/2024,Paraguay,Encarnacion,Luis Garcia,Camara,Electronica,5,881,4407,Maritimo,En transito
1476,18/11/2024,Colombia,Bogota,Ana Lopez,Tablet,Electronica,1,71,71,Maritimo,Pendiente
1477,13/5/2024,Argentina,Rosario,Ana Perez,Monitor,Electronica,2,27,55,Aereo,Cancelado
1478,29/7/2024,Paraguay,Encarnacion,Carlos Lopez,Celular,Electronica,5,992,4961,Maritimo,Entregado
1479,24/3/2024,Bolivia,Santa Cruz,Laura Sanchez,Auriculares,Accesorios,5,265,1326,Terrestre,Cancelado
1480,25/7/2024,Bolivia,Santa Cruz,Juan Lopez,Tablet,Electronica,1,517,517,Terrestre,En transito
1481,29/3/2024,Argentina,Cordoba,Luis Rodriguez,Auriculares,Accesorios,4,738,2952,Aereo,Pendiente
1482,14/9/2024,Paraguay,Encarnacion,Pedro Sanchez,Teclado,Accesorios,4,91,366,Aereo,Cancelado
1483,2/4/2024,Peru,Lima,Luis Perez,Auriculares,Accesorios,1,809,809,Terrestre,Cancelado
1484,1/3/2024,Ecuador,Guayaquil,Pedro Rodriguez,Laptop,Electronica,2,320,641,Terrestre,Entregado
1485,23/2/2024,Argentina,Buenos Aires,Lucia Sanchez,Escritorio,Muebles,2,1196,2392,Maritimo,En transito
1486,13/8/2024,Uruguay,Montevideo,Juan Martinez,Silla ergonomica,Muebles,5,1033,5167,Terrestre,En transito
1487,23/10/2024,Venezuela,Caracas,Carlos Garcia,Impresora,Oficina,4,270,1083,Maritimo,Cancelado
1488,17/9/2024,Paraguay,Encarnacion,Laura Perez,Camara,Electronica,4,608,2432,Aereo,Entregado
1489,11/6/2024,Ecuador,Quito,Lucia Rodriguez,Silla ergonomica,Muebles,3,850,2552,Terrestre,Entregado
1490,22/1/2025,Paraguay,Encarnacion,Maria Perez,Tablet,Electronica,3,314,944,Maritimo,Cancelado
1491,23/2/2024,Venezuela,Valencia,Laura Martinez,Monitor,Electronica,1,128,128,Aereo,Entregado
1492,10/2/2024,Chile,Concepcion,Maria Sanchez,Impresora,Oficina,3,834,2504,Maritimo,Pendiente
1493,9/12/2024,Uruguay,Salto,Luis Rodriguez,Tablet,Electronica,3,886,2660,Terrestre,En transito
1494,24/3/2025,Peru,Arequipa,Ana Sanchez,Silla ergonomica,Muebles,1,745,745,Maritimo,En transito
1495,18/2/2024,Argentina,Cordoba,Ana Sanchez,Laptop,Electronica,5,96,482,Terrestre,En transito
1496,5/9/2024,Chile,Concepcion,Pedro Lopez,Impresora,Oficina,1,76,76,Aereo,En transito
1497,1/9/2024,Paraguay,Encarnacion,Luis Sanchez,Escritorio,Muebles,4,618,2474,Terrestre,Entregado
1498,15/1/2025,Ecuador,Guayaquil,Pedro Sanchez,Tablet,Electronica,4,84,336,Maritimo,Pendiente
1499,18/3/2024,Bolivia,Santa Cruz,Ana Garcia,Celular,Electronica,5,40,202,Aereo,En transito
1500,18/6/2024,Peru,Lima,Pedro Martinez,Escritorio,Muebles,3,970,2912,Terrestre,Cancelado
1501,5/5/2024,Argentina,Rosario,Laura Sanchez,Monitor,Electronica,4,809,3238,Aereo,Pendiente
1502,6/8/2024,Peru,Cusco,Lucia Martinez,Tablet,Electronica,3,1109,3327,Maritimo,En transito
1503,13/5/2024,Peru,Arequipa,Pedro Lopez,Monitor,Electronica,3,925,2776,Maritimo,Cancelado
1504,7/2/2025,Paraguay,Asuncion,Laura Sanchez,Tablet,Electronica,1,350,350,Maritimo,Cancelado
1505,1/2/2025,Ecuador,Cuenca,Maria Lopez,Tablet,Electronica,5,196,981,Maritimo,Pendiente
1506,6/4/2024,Uruguay,Paysandu,Juan Rodriguez,Auriculares,Accesorios,4,915,3662,Terrestre,En transito
1507,23/12/2024,Venezuela,Maracaibo,Juan Rodriguez,Silla ergonomica,Muebles,1,1059,1059,Terrestre,Cancelado
1508,9/4/2024,Uruguay,Paysandu,Maria Perez,Tablet,Electronica,3,435,1306,Terrestre,Cancelado
1509,10/8/2024,Uruguay,Salto,Pedro Lopez,Silla ergonomica,Muebles,1,1116,1116,Maritimo,Cancelado
1510,8/11/2024,Uruguay,Montevideo,Pedro Perez,Camara,Electronica,2,510,1021,Maritimo,Cancelado
1511,10/4/2024,Chile,Valparaiso,Carlos Sanchez,Silla ergonomica,Muebles,5,1101,5507,Terrestre,Entregado
1512,13/3/2025,Peru,Cusco,Juan Perez,Auriculares,Accesorios,3,324,974,Aereo,En transito
1513,12/2/2024,Paraguay,Asuncion,Juan Garcia,Laptop,Electronica,5,1058,5294,Maritimo,En transito
1514,16/6/2024,Bolivia,Santa Cruz,Laura Rodriguez,Tablet,Electronica,5,182,911,Maritimo,Cancelado
1515,23/6/2024,Paraguay,Asuncion,Juan Martinez,Tablet,Electronica,4,490,1962,Maritimo,Pendiente
1516,23/5/2024,Argentina,Cordoba,Carlos Lopez,Monitor,Electronica,5,163,818,Aereo,Pendiente
1517,12/7/2024,Paraguay,Asuncion,Pedro Lopez,Monitor,Electronica,1,649,649,Terrestre,Pendiente
1518,28/6/2024,Colombia,Bogota,Maria Lopez,Silla ergonomica,Muebles,3,483,1451,Maritimo,En transito
1519,16/5/2024,Bolivia,Santa Cruz,Ana Martinez,Camara,Electronica,5,439,2195,Aereo,En transito
1520,6/2/2025,Peru,Arequipa,Laura Rodriguez,Teclado,Accesorios,3,954,2863,Maritimo,Entregado
1521,14/11/2024,Chile,Santiago,Juan Perez,Silla ergonomica,Muebles,4,674,2697,Maritimo,Entregado
1522,17/1/2025,Venezuela,Valencia,Carlos Lopez,Camara,Electronica,2,1152,2304,Terrestre,Entregado
1523,23/1/2024,Bolivia,Cochabamba,Carlos Lopez,Teclado,Accesorios,5,145,726,Terrestre,Pendiente
1524,10/7/2024,Paraguay,Encarnacion,Laura Martinez,Silla ergonomica,Muebles,1,315,315,Aereo,Entregado
1525,2/9/2024,Peru,Arequipa,Maria Garcia,Celular,Electronica,2,1137,2274,Terrestre,En transito
1526,15/8/2024,Chile,Valparaiso,Ana Sanchez,Camara,Electronica,4,1057,4229,Aereo,En transito
1527,16/3/2025,Argentina,Cordoba,Juan Lopez,Silla ergonomica,Muebles,2,604,1208,Aereo,Pendiente
1528,27/2/2024,Chile,Santiago,Maria Perez,Silla ergonomica,Muebles,5,231,1159,Terrestre,Pendiente
1529,1/6/2024,Chile,Santiago,Carlos Perez,Camara,Electronica,5,677,3388,Terrestre,Entregado
1530,26/3/2025,Paraguay,Asuncion,Luis Sanchez,Monitor,Electronica,1,1132,1132,Terrestre,Entregado
1531,8/2/2024,Ecuador,Quito,Lucia Martinez,Monitor,Electronica,3,1062,3186,Aereo,Entregado
1532,3/8/2024,Uruguay,Paysandu,Lucia Martinez,Laptop,Electronica,5,513,2565,Terrestre,Cancelado
1533,10/3/2024,Colombia,Cali,Pedro Sanchez,Monitor,Electronica,5,183,917,Terrestre,Cancelado
1534,27/2/2024,Uruguay,Salto,Carlos Lopez,Impresora,Oficina,5,610,3050,Aereo,En transito
1535,13/9/2024,Uruguay,Salto,Maria Lopez,Auriculares,Accesorios,4,221,886,Aereo,En transito
1536,23/2/2025,Argentina,Rosario,Ana Rodriguez,Impresora,Oficina,4,444,1778,Terrestre,Pendiente
1537,16/10/2024,Uruguay,Salto,Lucia Rodriguez,Camara,Electronica,1,1178,1178,Maritimo,Cancelado
1538,4/10/2024,Uruguay,Montevideo,Juan Martinez,Impresora,Oficina,3,705,2115,Terrestre,Pendiente
1539,25/8/2024,Peru,Cusco,Luis Garcia,Tablet,Electronica,4,829,3316,Aereo,Entregado
1540,28/11/2024,Brasil,Brasilia,Luis Martinez,Silla ergonomica,Muebles,3,899,2698,Terrestre,Entregado
1541,30/11/2024,Chile,Concepcion,Ana Perez,Camara,Electronica,5,190,953,Terrestre,Cancelado
1542,27/4/2024,Ecuador,Guayaquil,Maria Rodriguez,Impresora,Oficina,4,244,978,Maritimo,Entregado
1543,18/1/2024,Paraguay,Asuncion,Juan Lopez,Impresora,Oficina,5,508,2544,Maritimo,Entregado
1544,19/12/2024,Uruguay,Paysandu,Pedro Martinez,Laptop,Electronica,5,1038,5191,Maritimo,En transito
1545,13/3/2025,Paraguay,Ciudad del Este,Luis Garcia,Silla ergonomica,Muebles,3,1000,3002,Terrestre,Cancelado
1546,8/10/2024,Uruguay,Salto,Pedro Garcia,Teclado,Accesorios,4,966,3866,Maritimo,Pendiente
1547,22/1/2024,Argentina,Buenos Aires,Maria Garcia,Monitor,Electronica,4,775,3100,Aereo,Pendiente
1548,21/8/2024,Uruguay,Montevideo,Lucia Lopez,Auriculares,Accesorios,5,1009,5046,Aereo,Cancelado
1549,22/2/2025,Uruguay,Salto,Ana Garcia,Camara,Electronica,3,998,2996,Aereo,Cancelado
1550,7/3/2024,Colombia,Cali,Juan Perez,Impresora,Oficina,5,672,3360,Terrestre,Entregado
1551,1/1/2025,Venezuela,Valencia,Ana Sanchez,Celular,Electronica,2,934,1869,Maritimo,En transito
1552,1/11/2024,Chile,Concepcion,Ana Martinez,Camara,Electronica,5,730,3654,Maritimo,En transito
1553,25/11/2024,Paraguay,Asuncion,Juan Martinez,Silla ergonomica,Muebles,3,763,2291,Terrestre,En transito
1554,26/3/2025,Bolivia,Santa Cruz,Juan Garcia,Monitor,Electronica,1,597,597,Terrestre,Cancelado
1555,31/5/2024,Bolivia,Santa Cruz,Juan Perez,Impresora,Oficina,4,212,851,Aereo,En transito
1556,5/12/2024,Brasil,Rio de Janeiro,Ana Sanchez,Auriculares,Accesorios,2,790,1580,Maritimo,Cancelado
1557,12/7/2024,Argentina,Cordoba,Carlos Martinez,Teclado,Accesorios,3,953,2859,Aereo,Pendiente
1558,26/11/2024,Paraguay,Encarnacion,Luis Sanchez,Camara,Electronica,2,834,1668,Terrestre,Cancelado
1559,10/8/2024,Bolivia,Santa Cruz,Laura Sanchez,Silla ergonomica,Muebles,1,887,887,Maritimo,Cancelado
1560,15/5/2024,Argentina,Rosario,Ana Rodriguez,Tablet,Electronica,5,665,3328,Aereo,Entregado
1561,17/7/2024,Uruguay,Paysandu,Ana Perez,Auriculares,Accesorios,2,443,887,Terrestre,En transito
1562,26/4/2024,Venezuela,Valencia,Ana Lopez,Monitor,Electronica,2,107,214,Aereo,Pendiente
1563,8/2/2024,Colombia,Medellin,Juan Garcia,Laptop,Electronica,3,356,1069,Aereo,Cancelado
1564,11/1/2025,Brasil,Rio de Janeiro,Maria Martinez,Camara,Electronica,2,1011,2022,Aereo,En transito
1565,21/11/2024,Bolivia,Cochabamba,Maria Perez,Camara,Electronica,2,674,1349,Maritimo,Cancelado
1566,19/4/2024,Uruguay,Paysandu,Laura Sanchez,Celular,Electronica,3,291,873,Maritimo,Cancelado
1567,4/10/2024,Chile,Concepcion,Carlos Martinez,Silla ergonomica,Muebles,2,1136,2272,Aereo,En transito
1568,7/11/2024,Paraguay,Encarnacion,Ana Martinez,Monitor,Electronica,3,268,805,Maritimo,Entregado
1569,4/6/2024,Bolivia,Cochabamba,Ana Perez,Laptop,Electronica,4,598,2393,Terrestre,Cancelado
1570,22/6/2024,Chile,Santiago,Pedro Sanchez,Auriculares,Accesorios,4,565,2260,Terrestre,Entregado
1571,20/5/2024,Bolivia,Cochabamba,Lucia Perez,Impresora,Oficina,2,226,452,Terrestre,En transito
1572,24/9/2024,Brasil,Sao Paulo,Laura Lopez,Auriculares,Accesorios,1,425,425,Terrestre,Pendiente
1573,23/1/2025,Argentina,Buenos Aires,Carlos Perez,Impresora,Oficina,2,613,1227,Maritimo,Pendiente
1574,25/9/2024,Colombia,Bogota,Pedro Perez,Tablet,Electronica,4,46,186,Terrestre,Entregado
1575,25/12/2024,Peru,Arequipa,Luis Perez,Tablet,Electronica,3,782,2346,Aereo,Pendiente
1576,20/9/2024,Colombia,Medellin,Lucia Sanchez,Impresora,Oficina,1,75,75,Terrestre,Pendiente
1577,20/3/2024,Paraguay,Encarnacion,Laura Rodriguez,Monitor,Electronica,3,716,2149,Terrestre,Entregado
1578,6/12/2024,Colombia,Cali,Pedro Rodriguez,Monitor,Electronica,3,340,1021,Aereo,Pendiente
1579,6/9/2024,Brasil,Sao Paulo,Carlos Lopez,Teclado,Accesorios,1,537,537,Terrestre,Pendiente
1580,13/12/2024,Ecuador,Cuenca,Maria Garcia,Camara,Electronica,2,432,865,Terrestre,Entregado
1581,28/1/2025,Bolivia,Cochabamba,Lucia Perez,Laptop,Electronica,4,570,2280,Terrestre,Entregado
1582,17/12/2024,Uruguay,Paysandu,Maria Lopez,Camara,Electronica,2,990,1981,Terrestre,En transito
1583,27/12/2024,Bolivia,Cochabamba,Luis Rodriguez,Celular,Electronica,5,471,2355,Aereo,Entregado
1584,15/3/2025,Ecuador,Quito,Carlos Martinez,Silla ergonomica,Muebles,1,672,672,Terrestre,En transito
1585,7/11/2024,Venezuela,Caracas,Maria Sanchez,Laptop,Electronica,2,302,604,Terrestre,En transito
1586,21/10/2024,Uruguay,Salto,Pedro Lopez,Escritorio,Muebles,2,575,1150,Aereo,Pendiente
1587,11/10/2024,Uruguay,Montevideo,Maria Perez,Escritorio,Muebles,2,115,230,Aereo,En transito
1588,21/1/2025,Paraguay,Encarnacion,Pedro Perez,Escritorio,Muebles,3,510,1530,Aereo,Entregado
1589,10/3/2024,Colombia,Medellin,Ana Garcia,Teclado,Accesorios,4,65,260,Terrestre,Cancelado
1590,6/4/2024,Venezuela,Valencia,Ana Lopez,Camara,Electronica,5,1011,5057,Terrestre,Entregado
1591,30/8/2024,Brasil,Sao Paulo,Juan Lopez,Silla ergonomica,Muebles,5,690,3451,Terrestre,En transito
1592,29/10/2024,Peru,Cusco,Juan Lopez,Celular,Electronica,4,889,3558,Maritimo,Cancelado
1593,3/6/2024,Paraguay,Encarnacion,Juan Sanchez,Auriculares,Accesorios,4,484,1936,Maritimo,Entregado
1594,4/10/2024,Paraguay,Ciudad del Este,Luis Sanchez,Celular,Electronica,1,902,902,Aereo,Pendiente
1595,28/8/2024,Colombia,Medellin,Carlos Sanchez,Silla ergonomica,Muebles,2,33,66,Terrestre,Entregado
1596,14/5/2024,Paraguay,Encarnacion,Pedro Rodriguez,Celular,Electronica,5,669,3347,Aereo,Entregado
1597,10/6/2024,Argentina,Buenos Aires,Lucia Sanchez,Camara,Electronica,3,729,2189,Terrestre,Cancelado
1598,10/12/2024,Chile,Valparaiso,Juan Sanchez,Laptop,Electronica,5,60,302,Terrestre,Entregado
1599,4/1/2025,Brasil,Sao Paulo,Lucia Lopez,Monitor,Electronica,2,117,234,Maritimo,Entregado
1600,19/11/2024,Argentina,Buenos Aires,Carlos Lopez,Tablet,Electronica,4,577,2310,Maritimo,Cancelado
1601,19/6/2024,Venezuela,Caracas,Carlos Garcia,Impresora,Oficina,2,485,971,Aereo,En transito
1602,24/6/2024,Venezuela,Maracaibo,Laura Martinez,Teclado,Accesorios,1,454,454,Aereo,Entregado
1603,16/4/2024,Paraguay,Encarnacion,Maria Rodriguez,Impresora,Oficina,5,183,915,Aereo,Entregado
1604,26/6/2024,Brasil,Sao Paulo,Juan Rodriguez,Auriculares,Accesorios,5,561,2805,Maritimo,Pendiente
1605,6/10/2024,Uruguay,Montevideo,Juan Lopez,Monitor,Electronica,5,859,4299,Aereo,Pendiente
1606,25/10/2024,Uruguay,Montevideo,Pedro Perez,Auriculares,Accesorios,1,1146,1146,Terrestre,Pendiente
1607,26/9/2024,Venezuela,Caracas,Luis Perez,Silla ergonomica,Muebles,5,44,220,Terrestre,Cancelado
1608,24/11/2024,Colombia,Bogota,Luis Martinez,Tablet,Electronica,5,610,3053,Maritimo,Entregado
1609,10/11/2024,Colombia,Cali,Ana Sanchez,Laptop,Electronica,4,439,1757,Maritimo,Pendiente
1610,22/2/2025,Venezuela,Valencia,Pedro Garcia,Tablet,Electronica,1,25,25,Aereo,En transito
1611,6/3/2025,Peru,Cusco,Ana Lopez,Auriculares,Accesorios,4,290,1161,Aereo,Pendiente
1612,6/2/2024,Brasil,Rio de Janeiro,Pedro Perez,Camara,Electronica,2,237,475,Aereo,En transito
1613,30/10/2024,Bolivia,Santa Cruz,Luis Garcia,Tablet,Electronica,3,623,1871,Terrestre,En transito
1614,21/7/2024,Colombia,Cali,Carlos Garcia,Teclado,Accesorios,4,917,3670,Aereo,Pendiente
1615,8/2/2025,Argentina,Rosario,Juan Perez,Auriculares,Accesorios,3,203,609,Terrestre,Entregado
1616,13/6/2024,Uruguay,Salto,Luis Rodriguez,Camara,Electronica,5,633,3169,Aereo,Entregado
1617,13/3/2024,Bolivia,Cochabamba,Ana Rodriguez,Auriculares,Accesorios,3,1182,3546,Aereo,En transito
1618,24/11/2024,Uruguay,Salto,Lucia Martinez,Monitor,Electronica,5,644,3223,Terrestre,En transito
1619,11/1/2024,Peru,Cusco,Juan Martinez,Camara,Electronica,5,546,2733,Maritimo,Pendiente
1620,7/12/2024,Ecuador,Guayaquil,Carlos Sanchez,Laptop,Electronica,5,668,3340,Terrestre,Cancelado
1621,4/1/2025,Ecuador,Guayaquil,Juan Martinez,Escritorio,Muebles,4,724,2897,Aereo,Entregado
1622,11/12/2024,Peru,Cusco,Ana Garcia,Impresora,Oficina,3,1058,3176,Maritimo,Cancelado
1623,20/11/2024,Ecuador,Quito,Lucia Perez,Impresora,Oficina,3,400,1202,Terrestre,En transito
1624,20/2/2025,Argentina,Rosario,Lucia Sanchez,Auriculares,Accesorios,3,692,2076,Maritimo,Entregado
1625,9/6/2024,Chile,Valparaiso,Laura Rodriguez,Auriculares,Accesorios,5,737,3688,Terrestre,Pendiente
1626,14/5/2024,Paraguay,Asuncion,Pedro Garcia,Impresora,Oficina,4,627,2510,Maritimo,Pendiente
1627,15/1/2024,Paraguay,Asuncion,Lucia Sanchez,Escritorio,Muebles,5,177,885,Aereo,En transito
1628,16/1/2024,Argentina,Buenos Aires,Pedro Garcia,Teclado,Accesorios,2,300,601,Aereo,En transito
1629,18/12/2024,Venezuela,Valencia,Lucia Sanchez,Teclado,Accesorios,3,21,65,Maritimo,Pendiente
1630,25/7/2024,Peru,Lima,Juan Garcia,Celular,Electronica,3,601,1805,Maritimo,Cancelado
1631,1/10/2024,Peru,Arequipa,Ana Garcia,Teclado,Accesorios,5,376,1881,Terrestre,Entregado
1632,10/1/2024,Chile,Santiago,Ana Perez,Laptop,Electronica,3,136,408,Terrestre,En transito
1633,2/3/2024,Argentina,Buenos Aires,Luis Rodriguez,Tablet,Electronica,4,807,3230,Terrestre,Entregado
1634,29/10/2024,Venezuela,Caracas,Pedro Garcia,Teclado,Accesorios,1,714,714,Terrestre,Pendiente
1635,11/3/2025,Brasil,Sao Paulo,Lucia Perez,Impresora,Oficina,3,473,1420,Terrestre,En transito
1636,18/7/2024,Venezuela,Caracas,Luis Sanchez,Celular,Electronica,3,806,2418,Terrestre,En transito
1637,21/1/2025,Argentina,Cordoba,Carlos Lopez,Teclado,Accesorios,1,292,292,Aereo,Pendiente
1638,3/3/2024,Argentina,Rosario,Ana Sanchez,Escritorio,Muebles,5,194,970,Terrestre,Entregado
1639,13/1/2024,Brasil,Brasilia,Pedro Martinez,Laptop,Electronica,5,269,1348,Aereo,Pendiente
1640,21/3/2024,Argentina,Rosario,Ana Rodriguez,Camara,Electronica,2,689,1379,Maritimo,En transito
1641,6/1/2024,Chile,Santiago,Carlos Sanchez,Monitor,Electronica,3,401,1204,Maritimo,Cancelado
1642,11/6/2024,Ecuador,Guayaquil,Juan Sanchez,Camara,Electronica,4,1006,4025,Aereo,En transito
1643,12/1/2024,Paraguay,Asuncion,Lucia Perez,Celular,Electronica,3,802,2406,Aereo,Entregado
1644,25/12/2024,Brasil,Rio de Janeiro,Maria Martinez,Silla ergonomica,Muebles,4,149,598,Maritimo,Pendiente
1645,27/2/2024,Colombia,Medellin,Pedro Garcia,Auriculares,Accesorios,5,884,4423,Maritimo,Pendiente
1646,9/11/2024,Venezuela,Maracaibo,Ana Rodriguez,Tablet,Electronica,1,961,961,Terrestre,En transito
1647,25/2/2024,Ecuador,Guayaquil,Luis Perez,Silla ergonomica,Muebles,2,690,1381,Terrestre,Entregado
1648,27/2/2025,Colombia,Bogota,Lucia Lopez,Auriculares,Accesorios,4,879,3519,Maritimo,Pendiente
1649,7/9/2024,Chile,Concepcion,Pedro Rodriguez,Camara,Electronica,1,886,886,Maritimo,Cancelado
1650,14/3/2025,Brasil,Sao Paulo,Pedro Martinez,Monitor,Electronica,5,769,3845,Terrestre,Pendiente
1651,26/3/2024,Chile,Valparaiso,Pedro Lopez,Teclado,Accesorios,4,889,3556,Terrestre,Entregado
1652,25/2/2025,Ecuador,Guayaquil,Ana Garcia,Impresora,Oficina,5,424,2120,Maritimo,En transito
1653,12/12/2024,Bolivia,Cochabamba,Juan Lopez,Silla ergonomica,Muebles,3,161,483,Maritimo,En transito
1654,17/2/2025,Peru,Lima,Juan Lopez,Laptop,Electronica,1,252,252,Aereo,Entregado
1655,8/12/2024,Colombia,Bogota,Juan Lopez,Silla ergonomica,Muebles,3,850,2550,Maritimo,Entregado
1656,15/1/2025,Bolivia,La Paz,Carlos Perez,Impresora,Oficina,2,50,100,Terrestre,Entregado
1657,17/2/2025,Peru,Arequipa,Carlos Garcia,Celular,Electronica,2,779,1558,Terrestre,En transito
1658,1/4/2024,Colombia,Cali,Lucia Perez,Monitor,Electronica,2,94,188,Maritimo,Pendiente
1659,9/1/2024,Uruguay,Paysandu,Laura Lopez,Impresora,Oficina,4,231,925,Aereo,Pendiente
1660,28/2/2025,Colombia,Medellin,Ana Perez,Camara,Electronica,5,668,3341,Maritimo,Cancelado
1661,29/3/2024,Venezuela,Maracaibo,Carlos Rodriguez,Auriculares,Accesorios,4,779,3116,Maritimo,Entregado
1662,2/4/2024,Colombia,Medellin,Lucia Garcia,Celular,Electronica,4,634,2538,Maritimo,Pendiente
1663,24/3/2024,Bolivia,La Paz,Maria Perez,Camara,Electronica,2,1018,2036,Maritimo,Cancelado
1664,11/6/2024,Uruguay,Paysandu,Juan Perez,Impresora,Oficina,2,456,913,Aereo,En transito
1665,9/2/2025,Ecuador,Quito,Laura Sanchez,Impresora,Oficina,5,124,624,Terrestre,Pendiente
1666,21/11/2024,Ecuador,Quito,Ana Garcia,Camara,Electronica,2,1139,2279,Maritimo,Entregado
1667,20/3/2025,Colombia,Medellin,Laura Sanchez,Silla ergonomica,Muebles,4,1064,4258,Terrestre,Cancelado
1668,3/3/2025,Bolivia,Santa Cruz,Ana Lopez,Laptop,Electronica,5,838,4190,Aereo,Cancelado
1669,25/11/2024,Ecuador,Quito,Laura Lopez,Laptop,Electronica,4,1148,4594,Maritimo,Entregado
1670,10/3/2025,Colombia,Bogota,Juan Rodriguez,Celular,Electronica,5,217,1088,Terrestre,Cancelado
1671,1/10/2024,Argentina,Buenos Aires,Juan Rodriguez,Tablet,Electronica,5,45,227,Aereo,Pendiente
1672,14/12/2024,Bolivia,La Paz,Luis Garcia,Impresora,Oficina,4,721,2885,Maritimo,En transito
1673,19/11/2024,Paraguay,Encarnacion,Luis Garcia,Monitor,Electronica,1,131,131,Maritimo,Entregado
1674,2/9/2024,Brasil,Brasilia,Ana Sanchez,Tablet,Electronica,2,426,852,Aereo,En transito
1675,12/6/2024,Chile,Valparaiso,Lucia Sanchez,Celular,Electronica,1,1165,1165,Maritimo,Cancelado
1676,29/5/2024,Bolivia,Santa Cruz,Pedro Garcia,Celular,Electronica,4,514,2059,Aereo,Entregado
1677,19/12/2024,Venezuela,Maracaibo,Lucia Martinez,Monitor,Electronica,3,826,2478,Terrestre,Entregado
1678,3/1/2024,Chile,Concepcion,Carlos Garcia,Tablet,Electronica,4,345,1383,Aereo,Pendiente
1679,16/4/2024,Argentina,Rosario,Lucia Garcia,Auriculares,Accesorios,3,677,2031,Maritimo,Entregado
1680,11/6/2024,Argentina,Rosario,Luis Lopez,Teclado,Accesorios,3,554,1663,Terrestre,Cancelado
1681,10/4/2024,Argentina,Rosario,Maria Sanchez,Impresora,Oficina,4,462,1850,Maritimo,Entregado
1682,3/12/2024,Argentina,Cordoba,Lucia Sanchez,Celular,Electronica,2,442,884,Maritimo,Cancelado
1683,18/3/2024,Venezuela,Maracaibo,Maria Lopez,Monitor,Electronica,1,355,355,Terrestre,Cancelado
1684,9/2/2024,Venezuela,Maracaibo,Maria Sanchez,Silla ergonomica,Muebles,1,413,413,Terrestre,Entregado
1685,19/1/2025,Brasil,Sao Paulo,Luis Perez,Auriculares,Accesorios,3,678,2036,Terrestre,Entregado
1686,7/4/2024,Peru,Arequipa,Ana Rodriguez,Auriculares,Accesorios,5,328,1640,Aereo,En transito
1687,28/6/2024,Colombia,Cali,Maria Sanchez,Auriculares,Accesorios,5,562,2814,Maritimo,Cancelado
1688,25/1/2024,Ecuador,Cuenca,Lucia Martinez,Silla ergonomica,Muebles,1,603,603,Maritimo,Cancelado
1689,19/6/2024,Brasil,Sao Paulo,Carlos Garcia,Monitor,Electronica,5,1156,5782,Aereo,Entregado
1690,6/4/2024,Paraguay,Ciudad del Este,Pedro Lopez,Camara,Electronica,5,1158,5794,Aereo,Entregado
1691,17/11/2024,Chile,Valparaiso,Laura Rodriguez,Silla ergonomica,Muebles,2,277,555,Aereo,En transito
